#Energy	tdos
-26.31689	0
-26.30389	0
-26.29089	0
-26.27789	0
-26.26489	0
-26.25289	0
-26.23989	0
-26.22689	0
-26.21389	0
-26.20089	0
-26.18789	0
-26.17489	0
-26.16189	0
-26.14889	0
-26.13589	0
-26.12289	0
-26.10989	0
-26.09789	0
-26.08489	0
-26.07189	0
-26.05889	0
-26.04589	0
-26.03289	0
-26.01989	0
-26.00689	0
-25.99389	0
-25.98089	0
-25.96789	0
-25.95589	0
-25.94289	0
-25.92989	0
-25.91689	0
-25.90389	0
-25.89089	0
-25.87789	0
-25.86489	0
-25.85189	0
-25.83889	0
-25.82589	0
-25.81289	0
-25.80089	0
-25.78789	0
-25.77489	0
-25.76189	0
-25.74889	0
-25.73589	0
-25.72289	0
-25.70989	0
-25.69689	0
-25.68389	0
-25.67089	0
-25.65889	0
-25.64589	0
-25.63289	0
-25.61989	0
-25.60689	0
-25.59389	0
-25.58089	0
-25.56789	0
-25.55489	0
-25.54189	0
-25.52889	0
-25.51589	0
-25.50389	0
-25.49089	0
-25.47789	0
-25.46489	0
-25.45189	0
-25.43889	0
-25.42589	0
-25.41289	0
-25.39989	0
-25.38689	0
-25.37389	0
-25.36189	0
-25.34889	0
-25.33589	0
-25.32289	0
-25.30989	0
-25.29689	0
-25.28389	0
-25.27089	0
-25.25789	0
-25.24489	0
-25.23189	0
-25.21889	0
-25.20689	0
-25.19389	0
-25.18089	0
-25.16789	0
-25.15489	0
-25.14189	0
-25.12889	0
-25.11589	0
-25.10289	0
-25.08989	0
-25.07689	0
-25.06489	0
-25.05189	0
-25.03889	0
-25.02589	0
-25.01289	0
-24.99989	0
-24.98689	0
-24.97389	0
-24.96089	0
-24.94789	0
-24.93489	0
-24.92189	0
-24.90989	0
-24.89689	0
-24.88389	0
-24.87089	0
-24.85789	0
-24.84489	0
-24.83189	0
-24.81889	0
-24.80589	0
-24.79289	0
-24.77989	0
-24.76789	0
-24.75489	0
-24.74189	0
-24.72889	0
-24.71589	0
-24.70289	0
-24.68989	0
-24.67689	0
-24.66389	0
-24.65089	0
-24.63789	0
-24.62489	0
-24.61289	0
-24.59989	0
-24.58689	0
-24.57389	0
-24.56089	0
-24.54789	0
-24.53489	0
-24.52189	0
-24.50889	0
-24.49589	0
-24.48289	0
-24.47089	0
-24.45789	0
-24.44489	0
-24.43189	0
-24.41889	0
-24.40589	0
-24.39289	0
-24.37989	0
-24.36689	0
-24.35389	0
-24.34089	0
-24.32789	0
-24.31589	0
-24.30289	0
-24.28989	0
-24.27689	0
-24.26389	0
-24.25089	0
-24.23789	0
-24.22489	0
-24.21189	0
-24.19889	0
-24.18589	0
-24.17389	0
-24.16089	0
-24.14789	0
-24.13489	0
-24.12189	0
-24.10889	0
-24.09589	0
-24.08289	0
-24.06989	0
-24.05689	0
-24.04389	0
-24.03089	0
-24.01889	0
-24.00589	0
-23.99289	0
-23.97989	0
-23.96689	0
-23.95389	0
-23.94089	0
-23.92789	0
-23.91489	0
-23.90189	0
-23.88889	0
-23.87689	0
-23.86389	0
-23.85089	0
-23.83789	0
-23.82489	0
-23.81189	0
-23.79889	0
-23.78589	0
-23.77289	0
-23.75989	0
-23.74689	0
-23.73389	0
-23.72189	0
-23.70889	0
-23.69589	0
-23.68289	0
-23.66989	0
-23.65689	0
-23.64389	0
-23.63089	0
-23.61789	0
-23.60489	0
-23.59189	0
-23.57989	0
-23.56689	0
-23.55389	0
-23.54089	0
-23.52789	0
-23.51489	0
-23.50189	0
-23.48889	0
-23.47589	0
-23.46289	0
-23.44989	0
-23.43689	0
-23.42489	0
-23.41189	0
-23.39889	0
-23.38589	0
-23.37289	0
-23.35989	0
-23.34689	0
-23.33389	0
-23.32089	0
-23.30789	0
-23.29489	0
-23.28289	0
-23.26989	0
-23.25689	0
-23.24389	0
-23.23089	0
-23.21789	0
-23.20489	0
-23.19189	0
-23.17889	0
-23.16589	0
-23.15289	0
-23.13989	0
-23.12789	0
-23.11489	0
-23.10189	0
-23.08889	0
-23.07589	0
-23.06289	0
-23.04989	0
-23.03689	0
-23.02389	0
-23.01089	0
-22.99789	0
-22.98589	0
-22.97289	0
-22.95989	0
-22.94689	0
-22.93389	0
-22.92089	0
-22.90789	0
-22.89489	0
-22.88189	0
-22.86889	0
-22.85589	0
-22.84289	0
-22.83089	0
-22.81789	0
-22.80489	0
-22.79189	0
-22.77889	0
-22.76589	0
-22.75289	0
-22.73989	0
-22.72689	0
-22.71389	0
-22.70089	0
-22.68889	0
-22.67589	0
-22.66289	0
-22.64989	0
-22.63689	0
-22.62389	0
-22.61089	0
-22.59789	0
-22.58489	0
-22.57189	0
-22.55889	0
-22.54589	0
-22.53389	0
-22.52089	0
-22.50789	0
-22.49489	0
-22.48189	0
-22.46889	0
-22.45589	0
-22.44289	0
-22.42989	0
-22.41689	0
-22.40389	0
-22.39189	0
-22.37889	0
-22.36589	0
-22.35289	0
-22.33989	0
-22.32689	0
-22.31389	0
-22.30089	0
-22.28789	0
-22.27489	0
-22.26189	0
-22.24889	0
-22.23689	0
-22.22389	0
-22.21089	0
-22.19789	0
-22.18489	0
-22.17189	0
-22.15889	0
-22.14589	0
-22.13289	0
-22.11989	0
-22.10689	0
-22.09489	0
-22.08189	0
-22.06889	0
-22.05589	0
-22.04289	0
-22.02989	0
-22.01689	0
-22.00389	0
-21.99089	0
-21.97789	0
-21.96489	0
-21.95189	0
-21.93989	0
-21.92689	0
-21.91389	0
-21.90089	0
-21.88789	0
-21.87489	0
-21.86189	0
-21.84889	0
-21.83589	0
-21.82289	0
-21.80989	0
-21.79689	0
-21.78489	0
-21.77189	0
-21.75889	0
-21.74589	0
-21.73289	0
-21.71989	0
-21.70689	0
-21.69389	0
-21.68089	0
-21.66789	0
-21.65489	0
-21.64289	0
-21.62989	0
-21.61689	0
-21.60389	0
-21.59089	0
-21.57789	0
-21.56489	0
-21.55189	0
-21.53889	0
-21.52589	0
-21.51289	0
-21.49989	0
-21.48789	0
-21.47489	0
-21.46189	0
-21.44889	0
-21.43589	0
-21.42289	0
-21.40989	0
-21.39689	0
-21.38389	0
-21.37089	0
-21.35789	0
-21.34589	0
-21.33289	0
-21.31989	0
-21.30689	0
-21.29389	0
-21.28089	0
-21.26789	0
-21.25489	0
-21.24189	0
-21.22889	0
-21.21589	0
-21.20289	0
-21.19089	0
-21.17789	0
-21.16489	0
-21.15189	0
-21.13889	0
-21.12589	0
-21.11289	0
-21.09989	0
-21.08689	0
-21.07389	0
-21.06089	0
-21.04889	0
-21.03589	0
-21.02289	0
-21.00989	0
-20.99689	0
-20.98389	0
-20.97089	0
-20.95789	0
-20.94489	0
-20.93189	0
-20.91889	0
-20.90589	0
-20.89389	0
-20.88089	0
-20.86789	0
-20.85489	0
-20.84189	0
-20.82889	0
-20.81589	0
-20.80289	0
-20.78989	0
-20.77689	0
-20.76389	0
-20.75189	0
-20.73889	0
-20.72589	0
-20.71289	0
-20.69989	0
-20.68689	0
-20.67389	0
-20.66089	0
-20.64789	0
-20.63489	0
-20.62189	0
-20.60889	0
-20.59689	0
-20.58389	0
-20.57089	0
-20.55789	0
-20.54489	0
-20.53189	0
-20.51889	0
-20.50589	0
-20.49289	0
-20.47989	0
-20.46689	0
-20.45489	0
-20.44189	0
-20.42889	0
-20.41589	0
-20.40289	0
-20.38989	0
-20.37689	0
-20.36389	0
-20.35089	0
-20.33789	0
-20.32489	0
-20.31189	0
-20.29989	0
-20.28689	0
-20.27389	0
-20.26089	0
-20.24789	0
-20.23489	0
-20.22189	0
-20.20889	0
-20.19589	0
-20.18289	0
-20.16989	0
-20.15789	0
-20.14489	0
-20.13189	0
-20.11889	0
-20.10589	0
-20.09289	0
-20.07989	0
-20.06689	0
-20.05389	0
-20.04089	0
-20.02789	0
-20.01489	0
-20.00289	0
-19.98989	0
-19.97689	0
-19.96389	0
-19.95089	0
-19.93789	0
-19.92489	0
-19.91189	0
-19.89889	0
-19.88589	0
-19.87289	0
-19.86089	0
-19.84789	0
-19.83489	0
-19.82189	0
-19.80889	0
-19.79589	0
-19.78289	0
-19.76989	0
-19.75689	0
-19.74389	0
-19.73089	0
-19.71789	0
-19.70589	0
-19.69289	0
-19.67989	0
-19.66689	0
-19.65389	0
-19.64089	0
-19.62789	0
-19.61489	0
-19.60189	0
-19.58889	0
-19.57589	0
-19.56389	0
-19.55089	0
-19.53789	0
-19.52489	0
-19.51189	0
-19.49889	0
-19.48589	0
-19.47289	0
-19.45989	0
-19.44689	0
-19.43389	0
-19.42089	0
-19.40889	0
-19.39589	0
-19.38289	0
-19.36989	0
-19.35689	0
-19.34389	0
-19.33089	0
-19.31789	0
-19.30489	0
-19.29189	0
-19.27889	0
-19.26689	0
-19.25389	0
-19.24089	0
-19.22789	0
-19.21489	0
-19.20189	0
-19.18889	0
-19.17589	0
-19.16289	0
-19.14989	0
-19.13689	0
-19.12389	0
-19.11189	0
-19.09889	0
-19.08589	0
-19.07289	0
-19.05989	0
-19.04689	0
-19.03389	0
-19.02089	0
-19.00789	0
-18.99489	0
-18.98189	0
-18.96989	0
-18.95689	0
-18.94389	0
-18.93089	0
-18.91789	0
-18.90489	0
-18.89189	0
-18.87889	0
-18.86589	0
-18.85289	0
-18.83989	0
-18.82689	0
-18.81489	0
-18.80189	0
-18.78889	0
-18.77589	0
-18.76289	0
-18.74989	0
-18.73689	0
-18.72389	0
-18.71089	0
-18.69789	0
-18.68489	0
-18.67289	0
-18.65989	0
-18.64689	0
-18.63389	0
-18.62089	0
-18.60789	0
-18.59489	0
-18.58189	0
-18.56889	0
-18.55589	0
-18.54289	0
-18.52989	0
-18.51789	0
-18.50489	0
-18.49189	0
-18.47889	0
-18.46589	0
-18.45289	0
-18.43989	0
-18.42689	0
-18.41389	0
-18.40089	0
-18.38789	0
-18.37589	0
-18.36289	0
-18.34989	0
-18.33689	0
-18.32389	0
-18.31089	0
-18.29789	0
-18.28489	0
-18.27189	0
-18.25889	0
-18.24589	0
-18.23289	0
-18.22089	0
-18.20789	0
-18.19489	0
-18.18189	0
-18.16889	0
-18.15589	0
-18.14289	0
-18.12989	0
-18.11689	0
-18.10389	0
-18.09089	0
-18.07889	0
-18.06589	0
-18.05289	0
-18.03989	0
-18.02689	0
-18.01389	0
-18.00089	0
-17.98789	0
-17.97489	0
-17.96189	0
-17.94889	0
-17.93589	0
-17.92389	0
-17.91089	0
-17.89789	0
-17.88489	0
-17.87189	0
-17.85889	0
-17.84589	0
-17.83289	0
-17.81989	0
-17.80689	0
-17.79389	0
-17.78189	0
-17.76889	0
-17.75589	0
-17.74289	0
-17.72989	0
-17.71689	0
-17.70389	0
-17.69089	0
-17.67789	0
-17.66489	0
-17.65189	0
-17.63889	0
-17.62689	0
-17.61389	0
-17.60089	0
-17.58789	0
-17.57489	0.00001
-17.56189	0.00003
-17.54889	0.00011
-17.53589	0.00035
-17.52289	0.00098
-17.50989	0.00242
-17.49689	0.0053
-17.48489	0.01024
-17.47189	0.01746
-17.45889	0.02634
-17.44589	0.03524
-17.43289	0.04205
-17.41989	0.0453
-17.40689	0.0451
-17.39389	0.04313
-17.38089	0.04161
-17.36789	0.04191
-17.35489	0.04385
-17.34189	0.04634
-17.32989	0.04867
-17.31689	0.05141
-17.30389	0.05622
-17.29089	0.06457
-17.27789	0.07638
-17.26489	0.08952
-17.25189	0.1005
-17.23889	0.1061
-17.22589	0.1046
-17.21289	0.09653
-17.19989	0.08425
-17.18789	0.07101
-17.17489	0.05957
-17.16189	0.05129
-17.14889	0.04607
-17.13589	0.04289
-17.12289	0.04075
-17.10989	0.0394
-17.09689	0.03962
-17.08389	0.04286
-17.07089	0.05031
-17.05789	0.06173
-17.04489	0.0748
-17.03289	0.0855
-17.01989	0.08988
-17.00689	0.08611
-16.99389	0.07563
-16.98089	0.06226
-16.96789	0.05003
-16.95489	0.04115
-16.94189	0.03557
-16.92889	0.03187
-16.91589	0.02869
-16.90289	0.02543
-16.89089	0.02213
-16.87789	0.01897
-16.86489	0.01601
-16.85189	0.01321
-16.83889	0.01057
-16.82589	0.00813
-16.81289	0.00598
-16.79989	0.00415
-16.78689	0.00268
-16.77389	0.00159
-16.76089	0.00085
-16.74789	0.00041
-16.73589	0.00017
-16.72289	0.00007
-16.70989	0.00002
-16.69689	0.00001
-16.68389	0
-16.67089	0
-16.65789	0
-16.64489	0
-16.63189	0
-16.61889	0
-16.60589	0
-16.59389	0
-16.58089	0.00001
-16.56789	0.00005
-16.55489	0.00015
-16.54189	0.00041
-16.52889	0.00101
-16.51589	0.0022
-16.50289	0.00427
-16.48989	0.00742
-16.47689	0.01159
-16.46389	0.01637
-16.45089	0.02107
-16.43889	0.02483
-16.42589	0.02692
-16.41289	0.02698
-16.39989	0.02521
-16.38689	0.02245
-16.37389	0.01992
-16.36089	0.01874
-16.34789	0.01928
-16.33489	0.02088
-16.32189	0.02217
-16.30889	0.02185
-16.29589	0.01938
-16.28389	0.01526
-16.27089	0.01061
-16.25789	0.00649
-16.24489	0.00349
-16.23189	0.00165
-16.21889	0.00069
-16.20589	0.00025
-16.19289	0.00008
-16.17989	0.00002
-16.16689	0.00001
-16.15389	0
-16.14189	0
-16.12889	0
-16.11589	0
-16.10289	0.00001
-16.08989	0.00005
-16.07689	0.00015
-16.06389	0.0004
-16.05089	0.00094
-16.03789	0.00198
-16.02489	0.00365
-16.01189	0.00595
-15.99889	0.00863
-15.98689	0.01132
-15.97389	0.01378
-15.96089	0.01627
-15.94789	0.01957
-15.93489	0.0247
-15.92189	0.03238
-15.90889	0.04257
-15.89589	0.05433
-15.88289	0.06596
-15.86989	0.07525
-15.85689	0.07998
-15.84489	0.0786
-15.83189	0.07087
-15.81889	0.0583
-15.80589	0.04377
-15.79289	0.03049
-15.77989	0.02082
-15.76689	0.0157
-15.75389	0.01478
-15.74089	0.01722
-15.72789	0.02232
-15.71489	0.02972
-15.70189	0.03891
-15.68989	0.04854
-15.67689	0.05625
-15.66389	0.05955
-15.65089	0.05714
-15.63789	0.04988
-15.62489	0.0404
-15.61189	0.03178
-15.59889	0.02606
-15.58589	0.02362
-15.57289	0.02344
-15.55989	0.02399
-15.54789	0.02394
-15.53489	0.02261
-15.52189	0.02001
-15.50889	0.01668
-15.49589	0.01353
-15.48289	0.0114
-15.46989	0.01075
-15.45689	0.01139
-15.44389	0.01257
-15.43089	0.01338
-15.41789	0.01328
-15.40489	0.01241
-15.39289	0.0114
-15.37989	0.01092
-15.36689	0.0111
-15.35389	0.0115
-15.34089	0.01141
-15.32789	0.01037
-15.31489	0.00842
-15.30189	0.00605
-15.28889	0.00382
-15.27589	0.00211
-15.26289	0.00103
-15.25089	0.00044
-15.23789	0.00016
-15.22489	0.00005
-15.21189	0.00002
-15.19889	0
-15.18589	0
-15.17289	0
-15.15989	0
-15.14689	0
-15.13389	0
-15.12089	0
-15.10789	0
-15.09589	0
-15.08289	0
-15.06989	0
-15.05689	0
-15.04389	0
-15.03089	0
-15.01789	0
-15.00489	0
-14.99189	0
-14.97889	0
-14.96589	0
-14.95389	0
-14.94089	0
-14.92789	0
-14.91489	0
-14.90189	0
-14.88889	0
-14.87589	0
-14.86289	0
-14.84989	0
-14.83689	0
-14.82389	0
-14.81089	0
-14.79889	0
-14.78589	0
-14.77289	0
-14.75989	0
-14.74689	0
-14.73389	0
-14.72089	0
-14.70789	0
-14.69489	0
-14.68189	0
-14.66889	0
-14.65689	0
-14.64389	0
-14.63089	0
-14.61789	0
-14.60489	0
-14.59189	0
-14.57889	0
-14.56589	0
-14.55289	0
-14.53989	0
-14.52689	0
-14.51389	0
-14.50189	0
-14.48889	0
-14.47589	0
-14.46289	0
-14.44989	0.00001
-14.43689	0.00002
-14.42389	0.00008
-14.41089	0.00023
-14.39789	0.00061
-14.38489	0.00145
-14.37189	0.00302
-14.35989	0.00559
-14.34689	0.00921
-14.33389	0.01359
-14.32089	0.01814
-14.30789	0.02233
-14.29489	0.02614
-14.28189	0.03045
-14.26889	0.03675
-14.25589	0.04624
-14.24289	0.05861
-14.22989	0.07146
-14.21689	0.08081
-14.20489	0.08309
-14.19189	0.07716
-14.17889	0.06539
-14.16589	0.05265
-14.15289	0.0442
-14.13989	0.04356
-14.12689	0.05148
-14.11389	0.06581
-14.10089	0.08232
-14.08789	0.09603
-14.07489	0.1031
-14.06289	0.1023
-14.04989	0.09577
-14.03689	0.08777
-14.02389	0.08257
-14.01089	0.08265
-13.99789	0.08784
-13.98489	0.09594
-13.97189	0.104
-13.95889	0.1097
-13.94589	0.1118
-13.93289	0.1107
-13.91989	0.1077
-13.90789	0.1048
-13.89489	0.1041
-13.88189	0.107
-13.86889	0.1134
-13.85589	0.1219
-13.84289	0.1303
-13.82989	0.137
-13.81689	0.1414
-13.80389	0.1438
-13.79089	0.1448
-13.77789	0.1444
-13.76589	0.1414
-13.75289	0.1346
-13.73989	0.1239
-13.72689	0.1108
-13.71389	0.09837
-13.70089	0.08974
-13.68789	0.08642
-13.67489	0.08755
-13.66189	0.09035
-13.64889	0.09163
-13.63589	0.08906
-13.62289	0.08188
-13.61089	0.07075
-13.59789	0.05727
-13.58489	0.04345
-13.57189	0.03126
-13.55889	0.0224
-13.54589	0.01826
-13.53289	0.01998
-13.51989	0.02838
-13.50689	0.04348
-13.49389	0.06373
-13.48089	0.08554
-13.46889	0.1039
-13.45589	0.1139
-13.44289	0.1131
-13.42989	0.1021
-13.41689	0.08434
-13.40389	0.06441
-13.39089	0.04624
-13.37789	0.03218
-13.36489	0.02291
-13.35189	0.01775
-13.33889	0.0153
-13.32589	0.01407
-13.31389	0.01296
-13.30089	0.01159
-13.28789	0.01011
-13.27489	0.00893
-13.26189	0.00846
-13.24889	0.00887
-13.23589	0.01004
-13.22289	0.01158
-13.20989	0.01299
-13.19689	0.01394
-13.18389	0.01438
-13.17189	0.01444
-13.15889	0.01418
-13.14589	0.01344
-13.13289	0.01203
-13.11989	0.01004
-13.10689	0.00793
-13.09389	0.00647
-13.08089	0.00633
-13.06789	0.00789
-13.05489	0.01101
-13.04189	0.01504
-13.02889	0.01902
-13.01689	0.02198
-13.00389	0.02336
-12.99089	0.02315
-12.97789	0.02171
-12.96489	0.01948
-12.95189	0.01671
-12.93889	0.01354
-12.92589	0.01019
-12.91289	0.00699
-12.89989	0.00431
-12.88689	0.00237
-12.87489	0.00115
-12.86189	0.0005
-12.84889	0.00019
-12.83589	0.00008
-12.82289	0.00009
-12.80989	0.00024
-12.79689	0.00062
-12.78389	0.00145
-12.77089	0.00304
-12.75789	0.00565
-12.74489	0.00942
-12.73189	0.01412
-12.71989	0.01922
-12.70689	0.02398
-12.69389	0.02778
-12.68089	0.03043
-12.66789	0.03228
-12.65489	0.03398
-12.64189	0.03603
-12.62889	0.0383
-12.61589	0.04019
-12.60289	0.04115
-12.58989	0.04129
-12.57789	0.04122
-12.56489	0.04141
-12.55189	0.04169
-12.53889	0.04154
-12.52589	0.04092
-12.51289	0.04065
-12.49989	0.04178
-12.48689	0.04445
-12.47389	0.04741
-12.46089	0.04875
-12.44789	0.04724
-12.43489	0.04326
-12.42289	0.03857
-12.40989	0.03527
-12.39689	0.03472
-12.38389	0.03691
-12.37089	0.04053
-12.35789	0.04354
-12.34489	0.04414
-12.33189	0.04173
-12.31889	0.0373
-12.30589	0.03297
-12.29289	0.03084
-12.28089	0.03189
-12.26789	0.03546
-12.25489	0.03963
-12.24189	0.04237
-12.22889	0.04269
-12.21589	0.0412
-12.20289	0.03983
-12.18989	0.04058
-12.17689	0.04429
-12.16389	0.05007
-12.15089	0.05582
-12.13789	0.05948
-12.12589	0.06011
-12.11289	0.05826
-12.09989	0.05545
-12.08689	0.05328
-12.07389	0.05275
-12.06089	0.05385
-12.04789	0.05575
-12.03489	0.05707
-12.02189	0.05656
-12.00889	0.05364
-11.99589	0.04867
-11.98389	0.04268
-11.97089	0.03671
-11.95789	0.03121
-11.94489	0.02607
-11.93189	0.02098
-11.91889	0.01589
-11.90589	0.01109
-11.89289	0.00702
-11.87989	0.00399
-11.86689	0.00202
-11.85389	0.00091
-11.84089	0.00036
-11.82889	0.00013
-11.81589	0.00004
-11.80289	0.00001
-11.78989	0
-11.77689	0
-11.76389	0
-11.75089	0
-11.73789	0
-11.72489	0
-11.71189	0
-11.69889	0
-11.68689	0
-11.67389	0
-11.66089	0
-11.64789	0
-11.63489	0
-11.62189	0
-11.60889	0
-11.59589	0
