#Energy	tdos
-10.82429	0
-10.81129	0
-10.79829	0
-10.78529	0
-10.77329	0
-10.76029	0
-10.74729	0
-10.73429	0
-10.72129	0
-10.70829	0
-10.69529	0
-10.68229	0
-10.66929	0
-10.65729	0
-10.64429	0
-10.63129	0
-10.61829	0
-10.60529	0
-10.59229	0
-10.57929	0
-10.56629	0
-10.55429	0
-10.54129	0
-10.52829	0
-10.51529	0
-10.50229	0
-10.48929	0
-10.47629	0
-10.46329	0
-10.45029	0
-10.43829	0
-10.42529	0
-10.41229	0
-10.39929	0
-10.38629	0
-10.37329	0
-10.36029	0
-10.34729	0
-10.33429	0
-10.32229	0
-10.30929	0
-10.29629	0
-10.28329	0
-10.27029	0
-10.25729	0
-10.24429	0
-10.23129	0
-10.21829	0
-10.20629	0
-10.19329	0
-10.18029	0
-10.16729	0
-10.15429	0
-10.14129	0
-10.12829	0
-10.11529	0
-10.10229	0
-10.09029	0
-10.07729	0
-10.06429	0
-10.05129	0
-10.03829	0
-10.02529	0
-10.01229	0
-9.99929	0
-9.98729	0
-9.97429	0
-9.96129	0
-9.94829	0
-9.93529	0
-9.92229	0
-9.90929	0
-9.89629	0
-9.88329	0
-9.87129	0
-9.85829	0
-9.84529	0
-9.83229	0
-9.81929	0
-9.80629	0
-9.79329	0
-9.78029	0
-9.76729	0
-9.75529	0
-9.74229	0
-9.72929	0
-9.71629	0
-9.70329	0
-9.69029	0
-9.67729	0
-9.66429	0
-9.65129	0
-9.63929	0
-9.62629	0
-9.61329	0
-9.60029	0
-9.58729	0
-9.57429	0
-9.56129	0
-9.54829	0
-9.53529	0
-9.52329	0
-9.51029	0
-9.49729	0
-9.48429	0
-9.47129	0
-9.45829	0
-9.44529	0
-9.43229	0
-9.42029	0
-9.40729	0
-9.39429	0
-9.38129	0
-9.36829	0
-9.35529	0
-9.34229	0
-9.32929	0
-9.31629	0
-9.30429	0
-9.29129	0
-9.27829	0
-9.26529	0
-9.25229	0
-9.23929	0
-9.22629	0
-9.21329	0
-9.20029	0
-9.18829	0
-9.17529	0
-9.16229	0
-9.14929	0
-9.13629	0
-9.12329	0
-9.11029	0
-9.09729	0
-9.08429	0
-9.07229	0
-9.05929	0
-9.04629	0
-9.03329	0
-9.02029	0
-9.00729	0
-8.99429	0
-8.98129	0
-8.96929	0
-8.95629	0
-8.94329	0
-8.93029	0
-8.91729	0
-8.90429	0
-8.89129	0
-8.87829	0
-8.86529	0
-8.85329	0
-8.84029	0
-8.82729	0
-8.81429	0
-8.80129	0
-8.78829	0
-8.77529	0
-8.76229	0
-8.74929	0
-8.73729	0
-8.72429	0
-8.71129	0
-8.69829	0
-8.68529	0
-8.67229	0
-8.65929	0
-8.64629	0
-8.63329	0
-8.62129	0
-8.60829	0
-8.59529	0
-8.58229	0
-8.56929	0
-8.55629	0
-8.54329	0
-8.53029	0
-8.51729	0
-8.50529	0
-8.49229	0
-8.47929	0
-8.46629	0
-8.45329	0
-8.44029	0
-8.42729	0
-8.41429	0
-8.40229	0
-8.38929	0
-8.37629	0
-8.36329	0
-8.35029	0
-8.33729	0
-8.32429	0
-8.31129	0
-8.29829	0
-8.28629	0
-8.27329	0
-8.26029	0
-8.24729	0
-8.23429	0
-8.22129	0
-8.20829	0
-8.19529	0
-8.18229	0
-8.17029	0
-8.15729	0
-8.14429	0
-8.13129	0
-8.11829	0
-8.10529	0
-8.09229	0
-8.07929	0
-8.06629	0
-8.05429	0
-8.04129	0
-8.02829	0
-8.01529	0
-8.00229	0
-7.98929	0
-7.97629	0
-7.96329	0
-7.95029	0
-7.93829	0
-7.92529	0
-7.91229	0
-7.89929	0
-7.88629	0
-7.87329	0
-7.86029	0
-7.84729	0
-7.83529	0
-7.82229	0
-7.80929	0
-7.79629	0
-7.78329	0
-7.77029	0
-7.75729	0
-7.74429	0
-7.73129	0
-7.71929	0
-7.70629	0
-7.69329	0
-7.68029	0
-7.66729	0
-7.65429	0
-7.64129	0
-7.62829	0
-7.61529	0
-7.60329	0
-7.59029	0
-7.57729	0
-7.56429	0
-7.55129	0
-7.53829	0
-7.52529	0
-7.51229	0
-7.49929	0
-7.48729	0
-7.47429	0
-7.46129	0
-7.44829	0
-7.43529	0
-7.42229	0
-7.40929	0
-7.39629	0
-7.38329	0
-7.37129	0
-7.35829	0
-7.34529	0
-7.33229	0
-7.31929	0
-7.30629	0
-7.29329	0
-7.28029	0
-7.26829	0
-7.25529	0
-7.24229	0
-7.22929	0
-7.21629	0
-7.20329	0
-7.19029	0
-7.17729	0
-7.16429	0
-7.15229	0
-7.13929	0
-7.12629	0
-7.11329	0
-7.10029	0
-7.08729	0
-7.07429	0
-7.06129	0
-7.04829	0
-7.03629	0
-7.02329	0
-7.01029	0
-6.99729	0
-6.98429	0
-6.97129	0
-6.95829	0
-6.94529	0
-6.93229	0
-6.92029	0
-6.90729	0
-6.89429	0
-6.88129	0
-6.86829	0
-6.85529	0
-6.84229	0
-6.82929	0
-6.81729	0
-6.80429	0
-6.79129	0
-6.77829	0
-6.76529	0
-6.75229	0
-6.73929	0
-6.72629	0
-6.71329	0
-6.70129	0
-6.68829	0
-6.67529	0
-6.66229	0
-6.64929	0
-6.63629	0
-6.62329	0
-6.61029	0
-6.59729	0
-6.58529	0
-6.57229	0
-6.55929	0
-6.54629	0
-6.53329	0
-6.52029	0
-6.50729	0
-6.49429	0
-6.48129	0
-6.46929	0
-6.45629	0
-6.44329	0
-6.43029	0
-6.41729	0
-6.40429	0
-6.39129	0
-6.37829	0
-6.36529	0
-6.35329	0
-6.34029	0
-6.32729	0
-6.31429	0
-6.30129	0
-6.28829	0
-6.27529	0
-6.26229	0
-6.25029	0
-6.23729	0
-6.22429	0
-6.21129	0
-6.19829	0
-6.18529	0
-6.17229	0
-6.15929	0
-6.14629	0
-6.13429	0
-6.12129	0
-6.10829	0
-6.09529	0
-6.08229	0
-6.06929	0
-6.05629	0
-6.04329	0
-6.03029	0
-6.01829	0
-6.00529	0
-5.99229	0
-5.97929	0
-5.96629	0
-5.95329	0
-5.94029	0
-5.92729	0
-5.91429	0
-5.90229	0
-5.88929	0
-5.87629	0
-5.86329	0
-5.85029	0
-5.83729	0
-5.82429	0
-5.81129	0
-5.79829	0
-5.78629	0
-5.77329	0
-5.76029	0
-5.74729	0
-5.73429	0
-5.72129	0
-5.70829	0
-5.69529	0
-5.68329	0
-5.67029	0
-5.65729	0
-5.64429	0
-5.63129	0
-5.61829	0
-5.60529	0
-5.59229	0
-5.57929	0
-5.56729	0
-5.55429	0
-5.54129	0
-5.52829	0
-5.51529	0
-5.50229	0
-5.48929	0
-5.47629	0
-5.46329	0
-5.45129	0
-5.43829	0
-5.42529	0
-5.41229	0
-5.39929	0
-5.38629	0
-5.37329	0
-5.36029	0
-5.34729	0
-5.33529	0
-5.32229	0
-5.30929	0
-5.29629	0
-5.28329	0
-5.27029	0
-5.25729	0
-5.24429	0
-5.23229	0
-5.21929	0
-5.20629	0
-5.19329	0
-5.18029	0
-5.16729	0
-5.15429	0
-5.14129	0
-5.12829	0
-5.11629	0
-5.10329	0
-5.09029	0
-5.07729	0
-5.06429	0
-5.05129	0
-5.03829	0
-5.02529	0
-5.01229	0
-5.00029	0
-4.98729	0
-4.97429	0
-4.96129	0
-4.94829	0
-4.93529	0
-4.92229	0
-4.90929	0
-4.89629	0
-4.88429	0
-4.87129	0
-4.85829	0
-4.84529	0
-4.83229	0
-4.81929	0
-4.80629	0
-4.79329	0
-4.78029	0
-4.76829	0
-4.75529	0
-4.74229	0
-4.72929	0
-4.71629	0
-4.70329	0
-4.69029	0
-4.67729	0
-4.66529	0
-4.65229	0
-4.63929	0
-4.62629	0
-4.61329	0
-4.60029	0
-4.58729	0
-4.57429	0
-4.56129	0
-4.54929	0
-4.53629	0
-4.52329	0
-4.51029	0
-4.49729	0
-4.48429	0
-4.47129	0
-4.45829	0
-4.44529	0
-4.43329	0
-4.42029	0
-4.40729	0
-4.39429	0
-4.38129	0
-4.36829	0
-4.35529	0
-4.34229	0
-4.32929	0
-4.31729	0
-4.30429	0
-4.29129	0
-4.27829	0
-4.26529	0
-4.25229	0
-4.23929	0
-4.22629	0
-4.21329	0
-4.20129	0
-4.18829	0
-4.17529	0
-4.16229	0
-4.14929	0
-4.13629	0
-4.12329	0
-4.11029	0
-4.09829	0
-4.08529	0
-4.07229	0
-4.05929	0
-4.04629	0
-4.03329	0
-4.02029	0
-4.00729	0
-3.99429	0
-3.98229	0
-3.96929	0
-3.95629	0
-3.94329	0
-3.93029	0
-3.91729	0
-3.90429	0
-3.89129	0
-3.87829	0
-3.86629	0
-3.85329	0
-3.84029	0
-3.82729	0
-3.81429	0
-3.80129	0
-3.78829	0
-3.77529	0
-3.76229	0
-3.75029	0
-3.73729	0
-3.72429	0
-3.71129	0
-3.69829	0
-3.68529	0
-3.67229	0
-3.65929	0
-3.64729	0
-3.63429	0
-3.62129	0
-3.60829	0
-3.59529	0
-3.58229	0
-3.56929	0
-3.55629	0
-3.54329	0
-3.53129	0
-3.51829	0
-3.50529	0
-3.49229	0
-3.47929	0
-3.46629	0
-3.45329	0
-3.44029	0
-3.42729	0
-3.41529	0
-3.40229	0
-3.38929	0
-3.37629	0
-3.36329	0
-3.35029	0
-3.33729	0
-3.32429	0
-3.31129	0
-3.29929	0
-3.28629	0
-3.27329	0
-3.26029	0
-3.24729	0
-3.23429	0
-3.22129	0
-3.20829	0
-3.19529	0
-3.18329	0
-3.17029	0.00001
-3.15729	0.00007
-3.14429	0.00033
-3.13129	0.00135
-3.11829	0.00477
-3.10529	0.01484
-3.09229	0.04062
-3.08029	0.09798
-3.06729	0.2086
-3.05429	0.3933
-3.04129	0.6593
-3.02829	0.9877
-3.01529	1.331
-3.00229	1.624
-2.98929	1.807
-2.97629	1.846
-2.96429	1.742
-2.95129	1.538
-2.93829	1.3
-2.92529	1.097
-2.91229	0.9657
-2.89929	0.9002
-2.88629	0.8646
-2.87329	0.8301
-2.86029	0.8086
-2.84829	0.8574
-2.83529	1.049
-2.82229	1.427
-2.80929	1.971
-2.79629	2.603
-2.78329	3.235
-2.77029	3.815
-2.75729	4.341
-2.74429	4.823
-2.73229	5.245
-2.71929	5.557
-2.70629	5.716
-2.69329	5.723
-2.68029	5.604
-2.66729	5.37
-2.65429	5.004
-2.64129	4.501
-2.62829	3.922
-2.61629	3.399
-2.60329	3.082
-2.59029	3.067
-2.57729	3.366
-2.56429	3.914
-2.55129	4.597
-2.53829	5.301
-2.52529	5.944
-2.51329	6.502
-2.50029	6.983
-2.48729	7.383
-2.47429	7.646
-2.46129	7.68
-2.44829	7.413
-2.43529	6.857
-2.42229	6.141
-2.40929	5.49
-2.39729	5.138
-2.38429	5.219
-2.37129	5.681
-2.35829	6.295
-2.34529	6.764
-2.33229	6.857
-2.31929	6.512
-2.30629	5.835
-2.29329	5.032
-2.28129	4.32
-2.26829	3.889
-2.25529	3.905
-2.24229	4.51
-2.22929	5.764
-2.21629	7.566
-2.20329	9.621
-2.19029	11.53
-2.17729	12.94
-2.16529	13.69
-2.15229	13.78
-2.13929	13.35
-2.12629	12.51
-2.11329	11.4
-2.10029	10.13
-2.08729	8.836
-2.07429	7.674
-2.06129	6.786
-2.04929	6.263
-2.03629	6.108
-2.02329	6.24
-2.01029	6.539
-1.99729	6.92
-1.98429	7.354
-1.97129	7.827
-1.95829	8.288
-1.94629	8.653
-1.93329	8.883
-1.92029	9.04
-1.90729	9.245
-1.89429	9.55
-1.88129	9.848
-1.86829	9.918
-1.85529	9.571
-1.84229	8.775
-1.83029	7.662
-1.81729	6.443
-1.80429	5.296
-1.79129	4.312
-1.77829	3.512
-1.76529	2.887
-1.75229	2.434
-1.73929	2.177
-1.72629	2.163
-1.71429	2.436
-1.70129	2.997
-1.68829	3.764
-1.67529	4.583
-1.66229	5.288
-1.64929	5.78
-1.63629	6.084
-1.62329	6.33
-1.61029	6.675
-1.59829	7.2
-1.58529	7.839
-1.57229	8.406
-1.55929	8.695
-1.54629	8.6
-1.53329	8.172
-1.52029	7.583
-1.50729	7.035
-1.49529	6.672
-1.48229	6.534
-1.46929	6.554
-1.45629	6.596
-1.44329	6.502
-1.43029	6.154
-1.41729	5.516
-1.40429	4.653
-1.39129	3.716
-1.37929	2.905
-1.36629	2.423
-1.35329	2.425
-1.34029	2.972
-1.32729	3.99
-1.31429	5.282
-1.30129	6.581
-1.28829	7.645
-1.27529	8.313
-1.26329	8.509
-1.25029	8.215
-1.23729	7.477
-1.22429	6.43
-1.21129	5.298
-1.19829	4.333
-1.18529	3.706
-1.17229	3.457
-1.15929	3.512
-1.14729	3.77
-1.13429	4.175
-1.12129	4.723
-1.10829	5.403
-1.09529	6.111
-1.08229	6.638
-1.06929	6.773
-1.05629	6.442
-1.04329	5.798
-1.03129	5.149
-1.01829	4.793
-1.00529	4.857
-0.99229	5.266
-0.97929	5.819
-0.96629	6.318
-0.95329	6.629
-0.94029	6.691
-0.92829	6.481
-0.91529	6.003
-0.90229	5.315
-0.88929	4.537
-0.87629	3.828
-0.86329	3.322
-0.85029	3.079
-0.83729	3.071
-0.82429	3.238
-0.81229	3.555
-0.79929	4.05
-0.78629	4.772
-0.77329	5.732
-0.76029	6.869
-0.74729	8.073
-0.73429	9.208
-0.72129	10.11
-0.70829	10.62
-0.69629	10.61
-0.68329	10.05
-0.67029	9.096
-0.65729	7.999
-0.64429	7.052
-0.63129	6.499
-0.61829	6.472
-0.60529	6.966
-0.59229	7.848
-0.58029	8.925
-0.56729	10.03
-0.55429	11.11
-0.54129	12.14
-0.52829	13.13
-0.51529	13.95
-0.50229	14.4
-0.48929	14.3
-0.47629	13.64
-0.46429	12.66
-0.45129	11.69
-0.43829	10.99
-0.42529	10.62
-0.41229	10.42
-0.39929	10.17
-0.38629	9.689
-0.37329	8.962
-0.36129	8.153
-0.34829	7.514
-0.33529	7.243
-0.32229	7.36
-0.30929	7.701
-0.29629	8.014
-0.28329	8.108
-0.27029	7.935
-0.25729	7.55
-0.24529	7.014
-0.23229	6.323
-0.21929	5.434
-0.20629	4.354
-0.19329	3.188
-0.18029	2.101
-0.16729	1.234
-0.15429	0.642
-0.14129	0.2948
-0.12929	0.1192
-0.11629	0.04241
-0.10329	0.01326
-0.09029	0.00364
-0.07729	0.00088
-0.06429	0.00019
-0.05129	0.00003
-0.03829	0.00001
-0.02529	0
-0.01329	0
-0.00029	0
0.01271	0
0.02571	0
0.03871	0
0.05171	0
0.06471	0
0.07771	0
0.08971	0
0.10271	0
0.11571	0
0.12871	0
0.14171	0
0.15471	0
0.16771	0
0.18071	0
0.19371	0
0.20571	0
0.21871	0
0.23171	0
0.24471	0
0.25771	0
0.27071	0
0.28371	0
0.29671	0
0.30971	0
0.32171	0
0.33471	0
0.34771	0
0.36071	0
0.37371	0
0.38671	0
0.39971	0
0.41271	0
0.42571	0
0.43771	0
0.45071	0
0.46371	0
0.47671	0
0.48971	0
0.50271	0
0.51571	0
0.52871	0
0.54171	0
0.55371	0
0.56671	0
0.57971	0
0.59271	0
0.60571	0
0.61871	0
0.63171	0
0.64471	0
0.65671	0
0.66971	0
0.68271	0
0.69571	0
0.70871	0
0.72171	0
0.73471	0
0.74771	0
0.76071	0
0.77271	0
0.78571	0
0.79871	0
0.81171	0
0.82471	0
0.83771	0
0.85071	0
0.86371	0
0.87671	0
0.88871	0
0.90171	0
0.91471	0
0.92771	0
0.94071	0
0.95371	0
0.96671	0
0.97971	0
0.99271	0
1.00471	0
1.01771	0
1.03071	0
1.04371	0
1.05671	0
1.06971	0
1.08271	0
1.09571	0
1.10871	0
1.12071	0
1.13371	0
1.14671	0
1.15971	0
1.17271	0
1.18571	0
1.19871	0
1.21171	0
1.22371	0
1.23671	0
1.24971	0
1.26271	0
1.27571	0
1.28871	0
1.30171	0
1.31471	0
1.32771	0
1.33971	0
1.35271	0
1.36571	0
1.37871	0
1.39171	0
1.40471	0
1.41771	0
1.43071	0
1.44371	0
1.45571	0
1.46871	0
1.48171	0
1.49471	0
1.50771	0
1.52071	0
1.53371	0
1.54671	0
1.55971	0
1.57171	0
1.58471	0
1.59771	0
1.61071	0
1.62371	0
1.63671	0
1.64971	0
1.66271	0
1.67471	0
1.68771	0
1.70071	0
1.71371	0
1.72671	0
1.73971	0
1.75271	0
1.76571	0
1.77871	0
1.79071	0
1.80371	0
1.81671	0
1.82971	0
1.84271	0
1.85571	0
1.86871	0
1.88171	0
1.89471	0
1.90671	0
1.91971	0
1.93271	0
1.94571	0
1.95871	0
1.97171	0
1.98471	0
1.99771	0
2.01071	0
2.02271	0
2.03571	0
2.04871	0
2.06171	0
2.07471	0
2.08771	0
2.10071	0
2.11371	0
2.12671	0
2.13871	0
2.15171	0
2.16471	0
2.17771	0
2.19071	0
2.20371	0
2.21671	0
2.22971	0
2.24171	0
2.25471	0
2.26771	0
2.28071	0
2.29371	0
2.30671	0
2.31971	0
2.33271	0
2.34571	0
2.35771	0
2.37071	0
2.38371	0
2.39671	0
2.40971	0
2.42271	0
2.43571	0
2.44871	0
2.46171	0
2.47371	0
2.48671	0
2.49971	0
2.51271	0
2.52571	0
2.53871	0
2.55171	0
2.56471	0
2.57771	0
2.58971	0
2.60271	0
2.61571	0
2.62871	0
2.64171	0
2.65471	0
2.66771	0
2.68071	0
2.69371	0
2.70571	0
2.71871	0
2.73171	0
2.74471	0
2.75771	0
2.77071	0
2.78371	0
2.79671	0
2.80871	0
2.82171	0
2.83471	0
2.84771	0
2.86071	0
2.87371	0
2.88671	0
2.89971	0
2.91271	0
2.92471	0
2.93771	0
2.95071	0
2.96371	0
2.97671	0
2.98971	0
3.00271	0
3.01571	0
3.02871	0
3.04071	0
3.05371	0
3.06671	0
3.07971	0
3.09271	0
3.10571	0
3.11871	0
3.13171	0
3.14471	0
3.15671	0
3.16971	0
3.18271	0
3.19571	0
3.20871	0
3.22171	0
3.23471	0
3.24771	0
3.26071	0
3.27271	0
3.28571	0
3.29871	0
3.31171	0
3.32471	0
3.33771	0
3.35071	0
3.36371	0
3.37571	0
3.38871	0
3.40171	0
3.41471	0
3.42771	0
3.44071	0
3.45371	0
3.46671	0
3.47971	0
3.49171	0
3.50471	0
3.51771	0
3.53071	0
3.54371	0
3.55671	0
3.56971	0
3.58271	0
3.59571	0
3.60771	0
3.62071	0
3.63371	0.00002
3.64671	0.00013
3.65971	0.0006
3.67271	0.00243
3.68571	0.00867
3.69871	0.02712
3.71171	0.07445
3.72371	0.1795
3.73671	0.3807
3.74971	0.7108
3.76271	1.172
3.77571	1.711
3.78871	2.225
3.80171	2.594
3.81471	2.74
3.82671	2.655
3.83971	2.405
3.85271	2.099
3.86571	1.852
3.87871	1.756
3.89171	1.841
3.90471	2.056
3.91771	2.284
3.93071	2.405
3.94271	2.361
3.95571	2.186
3.96871	1.963
3.98171	1.768
3.99471	1.64
4.00771	1.597
4.02071	1.672
4.03371	1.912
4.04671	2.333
4.05871	2.876
4.07171	3.416
4.08471	3.81
4.09771	3.977
4.11071	3.929
4.12371	3.755
4.13671	3.565
4.14971	3.457
4.16271	3.485
4.17471	3.643
4.18771	3.852
4.20071	3.984
4.21371	3.925
4.22671	3.647
4.23971	3.236
4.25271	2.844
4.26571	2.623
4.27871	2.676
4.29071	3.046
4.30371	3.697
4.31671	4.494
4.32971	5.206
4.34271	5.57
4.35571	5.411
4.36871	4.737
4.38171	3.747
4.39371	2.733
4.40671	1.957
4.41971	1.566
4.43271	1.579
4.44571	1.939
4.45871	2.585
4.47171	3.504
4.48471	4.738
4.49771	6.319
4.50971	8.171
4.52271	10.04
4.53571	11.54
4.54871	12.3
4.56171	12.17
4.57471	11.26
4.58771	9.904
4.60071	8.444
4.61371	7.107
4.62571	6.009
4.63871	5.225
4.65171	4.82
4.66471	4.81
4.67771	5.117
4.69071	5.575
4.70371	6.003
4.71671	6.292
4.72971	6.431
4.74171	6.481
4.75471	6.501
4.76771	6.487
4.78071	6.379
4.79371	6.13
4.80671	5.78
4.81971	5.482
4.83271	5.429
4.84571	5.762
4.85771	6.481
4.87071	7.448
4.88371	8.458
4.89671	9.326
4.90971	9.954
4.92271	10.35
4.93571	10.6
4.94871	10.82
4.96071	11.08
4.97371	11.36
4.98671	11.51
4.99971	11.37
5.01271	10.86
5.02571	10.07
5.03871	9.278
5.05171	8.811
5.06471	8.867
5.07671	9.381
5.08971	10.03
5.10271	10.4
5.11571	10.16
5.12871	9.3
5.14171	8.011
5.15471	6.598
5.16771	5.298
5.18071	4.21
5.19271	3.319
5.20571	2.567
5.21871	1.911
5.23171	1.34
5.24471	0.8685
5.25771	0.5128
5.27071	0.2728
5.28371	0.1297
5.29671	0.0548
5.30871	0.02049
5.32171	0.00676
5.33471	0.00197
5.34771	0.0005
5.36071	0.00011
5.37371	0.00002
5.38671	0
5.39971	0
5.41171	0
5.42471	0
5.43771	0
5.45071	0
5.46371	0
5.47671	0
5.48971	0
5.50271	0
5.51571	0
5.52771	0
5.54071	0
5.55371	0
5.56671	0
5.57971	0
5.59271	0
5.60571	0
5.61871	0
5.63171	0
5.64371	0
5.65671	0
5.66971	0
5.68271	0
5.69571	0
5.70871	0
5.72171	0
5.73471	0
5.74771	0
5.75971	0
5.77271	0
5.78571	0
5.79871	0
5.81171	0
5.82471	0
5.83771	0
5.85071	0
5.86371	0
5.87571	0
5.88871	0
5.90171	0
5.91471	0
5.92771	0
5.94071	0
5.95371	0
5.96671	0
5.97871	0
5.99171	0
6.00471	0
6.01771	0
6.03071	0
6.04371	0
6.05671	0
6.06971	0
6.08271	0
6.09471	0
6.10771	0
6.12071	0
6.13371	0
6.14671	0
6.15971	0
6.17271	0
6.18571	0
6.19871	0
6.21071	0
6.22371	0
6.23671	0
6.24971	0
6.26271	0
6.27571	0
6.28871	0
6.30171	0
6.31471	0
6.32671	0
6.33971	0
6.35271	0
6.36571	0
6.37871	0
6.39171	0
6.40471	0
6.41771	0
6.43071	0
6.44271	0
6.45571	0
6.46871	0
6.48171	0
6.49471	0
6.50771	0
6.52071	0
6.53371	0
6.54571	0
6.55871	0
6.57171	0
6.58471	0
6.59771	0
6.61071	0
6.62371	0
6.63671	0
6.64971	0
6.66171	0
6.67471	0
6.68771	0
6.70071	0
6.71371	0
6.72671	0
6.73971	0
6.75271	0
6.76571	0
6.77771	0
6.79071	0
6.80371	0
6.81671	0
6.82971	0
6.84271	0
6.85571	0
6.86871	0
6.88171	0
6.89371	0
6.90671	0
6.91971	0
6.93271	0
6.94571	0
6.95871	0
